productType,company,brand,color,r,g,b
Lipstick,dolce-gabbana,/dolce-gabbana/makeup/lepper/leppestift/dolce-gabbana-everkiss-liquid-lip-no-transfer-soft-matte-lipstick-200-gratitude,/dolce-gabbana/makeup/lepper/leppestift/dolce-gabbana-my-sculpt-satin-lasting-color-hydration-lip-stylo-my-01.01,230,115,116
Lipstick,dolce-gabbana,/dolce-gabbana/makeup/lepper/leppestift/dolce-gabbana-everkiss-liquid-lip-no-transfer-soft-matte-lipstick-200-gratitude,/dolce-gabbana/makeup/lepper/leppestift/dolce-gabbana-my-juicy-sheer-instant-shine-hydration-lip-stylo-my-19.03,155,25,38
Lipstick,dolce-gabbana,/dolce-gabbana/makeup/lepper/leppestift/dolce-gabbana-everkiss-liquid-lip-no-transfer-soft-matte-lipstick-200-gratitude,/dolce-gabbana/makeup/lepper/leppestift/dolce-gabbana-gemstone-lip-stick-shine-finish-415-sapphire-rust,156,33,47
Lipstick,dolce-gabbana,/dolce-gabbana/makeup/lepper/leppestift/dolce-gabbana-my-sculpt-satin-lasting-color-hydration-lip-stylo-my-01.01,/dolce-gabbana/makeup/lepper/leppestift/dolce-gabbana-my-sculpt-satin-lasting-color-hydration-lip-stylo-my-23.04,149,58,58
Lipstick,dolce-gabbana,/dolce-gabbana/makeup/lepper/leppestift/dolce-gabbana-my-sculpt-satin-lasting-color-hydration-lip-stylo-my-01.01,/dolce-gabbana/makeup/lepper/leppestift/dolce-gabbana-my-sculpt-satin-lasting-color-hydration-lip-stylo-my-1984,194,95,85
Lipstick,dolce-gabbana,/dolce-gabbana/makeup/lepper/leppestift/dolce-gabbana-my-sculpt-satin-lasting-color-hydration-lip-stylo-my-01.01,/dolce-gabbana/makeup/lepper/leppestift/dolce-gabbana-my-sculpt-satin-lasting-color-hydration-lip-stylo-my-30.07,222,136,102
Lipstick,dolce-gabbana,/dolce-gabbana/makeup/lepper/leppestift/dolce-gabbana-my-sculpt-satin-lasting-color-hydration-lip-stylo-my-01.01,/dolce-gabbana/makeup/lepper/leppestift/dolce-gabbana-my-comfy-matte-instant-rich-color-hydration-lip-stylo-my-2018,195,20,50
Lipstick,dolce-gabbana,/dolce-gabbana/makeup/lepper/leppestift/dolce-gabbana-my-comfy-matte-instant-rich-color-hydration-lip-stylo-my-2018,/dolce-gabbana/makeup/lepper/leppestift/dolce-gabbana-my-comfy-matte-instant-rich-color-hydration-lip-stylo-my-14.02,181,14,53
Lipstick,dolce-gabbana,/dolce-gabbana/makeup/lepper/leppestift/dolce-gabbana-my-comfy-matte-instant-rich-color-hydration-lip-stylo-my-2018,/dolce-gabbana/makeup/lepper/leppestift/dolce-gabbana-my-comfy-matte-instant-rich-color-hydration-lip-stylo-my-01.03,211,62,84
Lipstick,dolce-gabbana,/dolce-gabbana/makeup/lepper/leppestift/dolce-gabbana-my-comfy-matte-instant-rich-color-hydration-lip-stylo-my-2018,/dolce-gabbana/makeup/lepper/leppestift/dolce-gabbana-my-comfy-matte-instant-rich-color-hydration-lip-stylo-my-26.09,174,81,65
Lipstick,dolce-gabbana,/dolce-gabbana/makeup/lepper/leppestift/dolce-gabbana-gemstone-lip-stick-shine-finish-415-sapphire-rust,/dolce-gabbana/makeup/lepper/leppestift/dolce-gabbana-gemstone-lip-stick-shine-finish-115-ruby-blush,215,125,130
Lipstick,dolce-gabbana,/dolce-gabbana/makeup/lepper/leppestift/dolce-gabbana-gemstone-lip-stick-shine-finish-415-sapphire-rust,/dolce-gabbana/makeup/lepper/leppestift/dolce-gabbana-gemstone-lip-stick-shine-finish-210-amethyst-rose,198,98,94
Lipstick,dolce-gabbana,/dolce-gabbana/makeup/lepper/leppestift/dolce-gabbana-gemstone-lip-stick-shine-finish-415-sapphire-rust,/dolce-gabbana/makeup/lepper/leppestift/dolce-gabbana-gemstone-lip-stick-shine-finish-420-emerald-scarlett,181,14,53
Lipstick,dolce-gabbana,/dolce-gabbana/makeup/lepper/leppestift/dolce-gabbana-my-juicy-sheer-instant-shine-hydration-lip-stylo-my-19.03,/dolce-gabbana/makeup/lepper/leppestift/dolce-gabbana-my-juicy-sheer-instant-shine-hydration-lip-stylo-my-13.03,211,30,70
Lipstick,dolce-gabbana,/dolce-gabbana/makeup/lepper/leppestift/dolce-gabbana-my-juicy-sheer-instant-shine-hydration-lip-stylo-my-19.03,/dolce-gabbana/makeup/lepper/leppestift/dolce-gabbana-my-juicy-sheer-instant-shine-hydration-lip-stylo-my-01.08,155,25,38
Lipstick,dolce-gabbana,/dolce-gabbana/makeup/lepper/leppestift/dolce-gabbana-my-juicy-sheer-instant-shine-hydration-lip-stylo-my-19.03,/dolce-gabbana/makeup/lepper/leppestift/dolce-gabbana-my-juicy-sheer-instant-shine-hydration-lip-stylo-my-333,204,60,78
Lipstick,e.l.f,/e.l.f/makeup/lepper/leppestift/e.l.f.-hydrating-core-lip-shine-happy,/e.l.f/makeup/lepper/leppestift/e.l.f.-hydrating-core-lip-shine-happy,207,112,116
Lipstick,e.l.f,/e.l.f/makeup/lepper/leppestift/e.l.f.-hydrating-core-lip-shine-happy,/e.l.f/makeup/lepper/leppestift/e.l.f.-hydrating-core-lip-shine-delightful,163,78,99
Lipstick,e.l.f,/e.l.f/makeup/lepper/leppestift/e.l.f.-hydrating-core-lip-shine-happy,/e.l.f/makeup/lepper/leppestift/e.l.f.-hydrating-core-lip-shine-ecstatic,120,68,80
Lipstick,e.l.f,/e.l.f/makeup/lepper/leppestift/e.l.f.-hydrating-core-lip-shine-happy,/e.l.f/makeup/lepper/leppestift/e.l.f.-hydrating-core-lip-shine-joyful,216,85,91
Lipstick,e.l.f,/e.l.f/makeup/lepper/leppestift/e.l.f.-hydrating-core-lip-shine-happy,/e.l.f/makeup/lepper/leppestift/e.l.f.-pout-clout-lip-plumping-pen-wicked-cherry,86,31,16
Lipstick,e.l.f,/e.l.f/makeup/lepper/leppestift/e.l.f.-hydrating-core-lip-shine-happy,/e.l.f/makeup/lepper/leppestift/e.l.f.-o-face-satin-lipstick-all-night,7,7,7
Lipstick,e.l.f,/e.l.f/makeup/lepper/leppestift/e.l.f.-o-face-satin-lipstick-all-night,/e.l.f/makeup/lepper/leppestift/e.l.f.-o-face-satin-lipstick-smolder,109,42,59
Lipstick,e.l.f,/e.l.f/makeup/lepper/leppestift/e.l.f.-o-face-satin-lipstick-all-night,/e.l.f/makeup/lepper/leppestift/e.l.f.-o-face-satin-lipstick-dirty-talk,204,126,121
Lipstick,e.l.f,/e.l.f/makeup/lepper/leppestift/e.l.f.-o-face-satin-lipstick-all-night,/e.l.f/makeup/lepper/leppestift/e.l.f.-o-face-satin-lipstick-pleased,194,117,130
Lipstick,e.l.f,/e.l.f/makeup/lepper/leppestift/e.l.f.-pout-clout-lip-plumping-pen-pinky-out,/e.l.f/makeup/lepper/leppestift/e.l.f.-pout-clout-lip-plumping-pen-pinky-out,215,119,89
Lipstick,e.l.f,/e.l.f/makeup/lepper/leppestift/e.l.f.-pout-clout-lip-plumping-pen-pinky-out,/e.l.f/makeup/lepper/leppestift/e.l.f.-pout-clout-lip-plumping-pen-bust-a-mauve,111,67,53
Lipstick,e.l.f,/e.l.f/makeup/lepper/leppestift/e.l.f.-pout-clout-lip-plumping-pen-pinky-out,/e.l.f/makeup/lepper/leppestift/e.l.f.-pout-clout-lip-plumping-pen-in-the-clear,239,238,233
Lipstick,e.l.f,/e.l.f/makeup/lepper/leppestift/e.l.f.-pout-clout-lip-plumping-pen-pinky-out,/e.l.f/makeup/lepper/leppestift/e.l.f.-pout-clout-lip-plumping-pen-just-peachy,215,119,89
Lipstick,e.l.f,/e.l.f/makeup/lepper/leppestift/e.l.f.-o-face-frosted-balm-choco-litty,/e.l.f/makeup/lepper/leppestift/e.l.f.-o-face-frosted-balm-choco-litty,247,247,247
Lipstick,elizabeth-arden,/elizabeth-arden/makeup/lepper/leppestift/elizabeth-arden-lip-color-cream-lipstick-petal-pink,/elizabeth-arden/makeup/lepper/leppestift/elizabeth-arden-lip-color-cream-lipstick-petal-pink,244,153,184
Lipstick,elizabeth-arden,/elizabeth-arden/makeup/lepper/leppestift/elizabeth-arden-lip-color-cream-lipstick-petal-pink,/elizabeth-arden/makeup/lepper/leppestift/elizabeth-arden-lip-color-cream-lipstick-notably-nude,223,142,137
Lipstick,elizabeth-arden,/elizabeth-arden/makeup/lepper/leppestift/elizabeth-arden-lip-color-cream-lipstick-petal-pink,/elizabeth-arden/makeup/lepper/leppestift/elizabeth-arden-lip-color-cream-lipstick-dreamy-mauve,149,59,89
Lipstick,elizabeth-arden,/elizabeth-arden/makeup/lepper/leppestift/elizabeth-arden-lip-color-cream-lipstick-petal-pink,/elizabeth-arden/makeup/lepper/leppestift/elizabeth-arden-lip-color-cream-lipstick-truly-pink,242,113,134
Lipstick,elizabeth-arden,/elizabeth-arden/makeup/lepper/leppestift/elizabeth-arden-lip-color-cream-lipstick-petal-pink,/elizabeth-arden/makeup/lepper/leppestift/elizabeth-arden-lip-color-matte-lipstick-legendary-red,232,28,53
Lipstick,elizabeth-arden,/elizabeth-arden/makeup/lepper/leppestift/elizabeth-arden-lip-color-matte-lipstick-legendary-red,/elizabeth-arden/makeup/lepper/leppestift/elizabeth-arden-lip-color-matte-lipstick-ambitious-mauve,137,41,61
Lipstick,elizabeth-arden,/elizabeth-arden/makeup/lepper/leppestift/elizabeth-arden-lip-color-matte-lipstick-legendary-red,/elizabeth-arden/makeup/lepper/leppestift/elizabeth-arden-lip-color-matte-lipstick-embrace-pink,221,95,92
Lipstick,elizabeth-arden,/elizabeth-arden/makeup/lepper/leppestift/elizabeth-arden-lip-color-matte-lipstick-legendary-red,/elizabeth-arden/makeup/lepper/leppestift/elizabeth-arden-lip-color-matte-lipstick-more-mulberry,160,0,84
Lipstick,estee-lauder,/estee-lauder/makeup/lepper/leppestift/estee-lauder-pure-color-lipstick-creme-440-irresistible,/estee-lauder/makeup/lepper/leppestift/estee-lauder-pure-color-lipstick-creme-440-irresistible,169,95,102
Lipstick,estee-lauder,/estee-lauder/makeup/lepper/leppestift/estee-lauder-pure-color-lipstick-creme-440-irresistible,/estee-lauder/makeup/lepper/leppestift/estee-lauder-pure-color-lipstick-creme-420-rebellious-rose,189,81,91
Lipstick,estee-lauder,/estee-lauder/makeup/lepper/leppestift/estee-lauder-pure-color-lipstick-creme-440-irresistible,/estee-lauder/makeup/lepper/leppestift/estee-lauder-pure-color-lipstick-creme-410-dynamic,188,104,117
Lipstick,estee-lauder,/estee-lauder/makeup/lepper/leppestift/estee-lauder-pure-color-lipstick-creme-440-irresistible,/estee-lauder/makeup/lepper/leppestift/estee-lauder-pure-color-lipstick-creme-330-impassioned,216,44,68
Lipstick,estee-lauder,/estee-lauder/makeup/lepper/leppestift/estee-lauder-pure-color-lipstick-creme-440-irresistible,/estee-lauder/makeup/lepper/leppestift/estee-lauder-pure-color-lipstick-hi-lustre-546-angel-lips,201,127,124
Lipstick,estee-lauder,/estee-lauder/makeup/lepper/leppestift/estee-lauder-pure-color-lipstick-creme-440-irresistible,/estee-lauder/makeup/lepper/leppestift/estee-lauder-pure-color-lipstick-matte-836-love-bite,193,122,123
Lipstick,estee-lauder,/estee-lauder/makeup/lepper/leppestift/estee-lauder-pure-color-lipstick-creme-440-irresistible,/estee-lauder/makeup/lepper/leppestift/estee-lauder-pure-color-explicit-slick-shine-lipstick-404-no-tomorrow,109,61,59
Lipstick,estee-lauder,/estee-lauder/makeup/lepper/leppestift/estee-lauder-pure-color-whipped-matte-lip-929-sweet-tart,/estee-lauder/makeup/lepper/leppestift/estee-lauder-pure-color-whipped-matte-lip-929-sweet-tart,164,100,114
Lipstick,estee-lauder,/estee-lauder/makeup/lepper/leppestift/estee-lauder-pure-color-whipped-matte-lip-929-sweet-tart,/estee-lauder/makeup/lepper/leppestift/estee-lauder-pure-color-whipped-matte-lip-921-air-kiss,170,102,99
Lipstick,estee-lauder,/estee-lauder/makeup/lepper/leppestift/estee-lauder-pure-color-whipped-matte-lip-929-sweet-tart,/estee-lauder/makeup/lepper/leppestift/estee-lauder-pure-color-whipped-matte-lip-924-soft-hearted,135,59,63
Lipstick,estee-lauder,/estee-lauder/makeup/lepper/leppestift/estee-lauder-pure-color-whipped-matte-lip-929-sweet-tart,/estee-lauder/makeup/lepper/leppestift/estee-lauder-pure-color-whipped-matte-lip-925-social-whirl,154,42,80
Lipstick,estee-lauder,/estee-lauder/makeup/lepper/leppestift/estee-lauder-pure-color-lipstick-hi-lustre-546-angel-lips,/estee-lauder/makeup/lepper/leppestift/estee-lauder-pure-color-lipstick-hi-lustre-111-tiger-eye,173,89,81
Lipstick,estee-lauder,/estee-lauder/makeup/lepper/leppestift/estee-lauder-pure-color-lipstick-hi-lustre-546-angel-lips,/estee-lauder/makeup/lepper/leppestift/estee-lauder-pure-color-lipstick-hi-lustre-420-rebellious-rose,189,96,106
Lipstick,estee-lauder,/estee-lauder/makeup/lepper/leppestift/estee-lauder-pure-color-explicit-slick-shine-lipstick-404-no-tomorrow,/estee-lauder/makeup/lepper/leppestift/estee-lauder-pure-color-explicit-slick-shine-lipstick-333-sabotage,162,68,66
Lipstick,estee-lauder,/estee-lauder/makeup/lepper/leppestift/estee-lauder-pure-color-explicit-slick-shine-lipstick-404-no-tomorrow,/estee-lauder/makeup/lepper/leppestift/estee-lauder-pure-color-explicit-slick-shine-lipstick-902-call-555,103,68,62
Lipstick,estee-lauder,/estee-lauder/makeup/lepper/leppestift/estee-lauder-pure-color-explicit-slick-shine-lipstick-404-no-tomorrow,/estee-lauder/makeup/lepper/leppestift/estee-lauder-pure-color-explicit-slick-shine-lipstick-915-score-to-settle,154,31,58
Lipstick,estee-lauder,/estee-lauder/makeup/lepper/leppestift/estee-lauder-pure-color-lipstick-matte-836-love-bite,/estee-lauder/makeup/lepper/leppestift/estee-lauder-pure-color-lipstick-matte-557-fragile-ego,168,73,74
Lipstick,estee-lauder,/estee-lauder/makeup/lepper/leppestift/estee-lauder-pure-color-lipstick-matte-836-love-bite,/estee-lauder/makeup/lepper/leppestift/estee-lauder-pure-color-lipstick-matte-420-rebellious-rose,194,102,104
Lipstick,estee-lauder,/estee-lauder/makeup/lepper/leppestift/estee-lauder-pure-color-lipstick-matte-836-love-bite,/estee-lauder/makeup/lepper/leppestift/estee-lauder-pure-color-lipstick-matte-667-deny-all,206,50,61
Lipstick,florence-by-mills,/florence-by-mills/makeup/lepper/leppestift/florence-by-mills-be-a-vip-velvet-liquid-lipstick-killing-it,/florence-by-mills/makeup/lepper/leppestift/florence-by-mills-be-a-vip-velvet-liquid-lipstick-killing-it,182,108,109
Lipstick,florence-by-mills,/florence-by-mills/makeup/lepper/leppestift/florence-by-mills-be-a-vip-velvet-liquid-lipstick-killing-it,/florence-by-mills/makeup/lepper/leppestift/florence-by-mills-be-a-vip-velvet-liquid-lipstick-beautiful-periodt,130,55,62
Lipstick,florence-by-mills,/florence-by-mills/makeup/lepper/leppestift/florence-by-mills-be-a-vip-velvet-liquid-lipstick-killing-it,/florence-by-mills/makeup/lepper/leppestift/florence-by-mills-be-a-vip-velvet-liquid-lipstick-go-off,207,87,138
Lipstick,florence-by-mills,/florence-by-mills/makeup/lepper/leppestift/florence-by-mills-be-a-vip-velvet-liquid-lipstick-killing-it,/florence-by-mills/makeup/lepper/leppestift/florence-by-mills-be-a-vip-velvet-liquid-lipstick-hello-gorgeous,180,57,65
Lipstick,guerlain,/guerlain/makeup/lepper/rouge-g-matte-lipstick-61,/guerlain/makeup/lepper/guerlain-rouge-g-matte-lipstick-40,224,63,91
Lipstick,hourglass,/hourglass/makeup/lepper/leppestift/hourglass-unlocked-satin-creme-lipstick-tide-302,/hourglass/makeup/lepper/leppestift/hourglass-unlocked-satin-creme-lipstick-tide-302,200,144,135
Lipstick,hourglass,/hourglass/makeup/lepper/leppestift/hourglass-unlocked-satin-creme-lipstick-tide-302,/hourglass/makeup/lepper/leppestift/hourglass-unlocked-satin-creme-lipstick-oasis-312,102,102,102
Lipstick,hourglass,/hourglass/makeup/lepper/leppestift/hourglass-unlocked-satin-creme-lipstick-tide-302,/hourglass/makeup/lepper/leppestift/hourglass-unlocked-satin-creme-lipstick-dahlia-318,163,88,87
Lipstick,hourglass,/hourglass/makeup/lepper/leppestift/hourglass-unlocked-satin-creme-lipstick-tide-302,/hourglass/makeup/lepper/leppestift/hourglass-unlocked-satin-creme-lipstick-alpine-304,188,126,113
Lipstick,hourglass,/hourglass/makeup/lepper/leppestift/hourglass-unlocked-satin-creme-lipstick-tide-302,/hourglass/makeup/lepper/leppestift/hourglass-unlocked-soft-matte-lipstick-foxglove,161,79,71
Lipstick,hourglass,/hourglass/makeup/lepper/leppestift/hourglass-unlocked-soft-matte-lipstick-sparrow,/hourglass/makeup/lepper/leppestift/hourglass-unlocked-soft-matte-lipstick-sparrow,144,80,71
Lipstick,hourglass,/hourglass/makeup/lepper/leppestift/hourglass-unlocked-soft-matte-lipstick-sparrow,/hourglass/makeup/lepper/leppestift/hourglass-unlocked-soft-matte-lipstick-tigerlily,198,88,77
Lipstick,hourglass,/hourglass/makeup/lepper/leppestift/hourglass-unlocked-soft-matte-lipstick-sparrow,/hourglass/makeup/lepper/leppestift/hourglass-unlocked-soft-matte-lipstick-currant,94,31,27
Lipstick,hourglass,/hourglass/makeup/lepper/leppestift/hourglass-unlocked-soft-matte-lipstick-sparrow,/hourglass/makeup/lepper/leppestift/hourglass-velvet-story-lip-cream-touch,181,107,108
Lipstick,hourglass,/hourglass/makeup/lepper/leppestift/hourglass-velvet-story-lip-cream-touch,/hourglass/makeup/lepper/leppestift/hourglass-velvet-story-lip-cream-crush,205,83,90
Lipstick,hourglass,/hourglass/makeup/lepper/leppestift/hourglass-velvet-story-lip-cream-touch,/hourglass/makeup/lepper/leppestift/hourglass-velvet-story-lip-cream-hint,220,166,155
Lipstick,hourglass,/hourglass/makeup/lepper/leppestift/hourglass-velvet-story-lip-cream-touch,/hourglass/makeup/lepper/leppestift/hourglass-velvet-story-lip-cream-indulge,171,92,87
Lipstick,hourglass,/hourglass/makeup/lepper/leppestift/hourglass-velvet-story-lip-cream-touch,/hourglass/makeup/lepper/leppestift/hourglass-confession-ultra-slim-high-intensity-lipstick-refill-red-0,247,247,247
Lipstick,hourglass,/hourglass/makeup/lepper/leppestift/hourglass-confession-duo-sculpture,/hourglass/makeup/lepper/leppestift/hourglass-confession-duo-sculpture,247,247,247
Lipstick,hourglass,/hourglass/makeup/lepper/leppestift/hourglass-confession-duo-sculpture,/hourglass/makeup/lepper/leppestift/hourglass-confession-ultra-slim-high-intensity-refillable-lipstick-red-0,247,247,247
Lipstick,hourglass,/hourglass/makeup/lepper/leppestift/hourglass-confession-ultra-slim-lipstick-17-i-always,/hourglass/makeup/lepper/leppestift/hourglass-confession-ultra-slim-lipstick-17-i-always,199,51,83
Lipstick,hourglass,/hourglass/makeup/lepper/leppestift/hourglass-confession-ultra-slim-lipstick-17-i-always,/hourglass/makeup/lepper/leppestift/hourglass-confession-ultra-slim-lipstick-12-ive-been,85,36,26
Lipstick,hourglass,/hourglass/makeup/lepper/leppestift/hourglass-confession-ultra-slim-lipstick-17-i-always,/hourglass/makeup/lepper/leppestift/hourglass-confession-ultra-slim-lipstick-16-im-addicted,148,65,61
Lipstick,hourglass,/hourglass/makeup/lepper/leppestift/hourglass-confession-ultra-slim-lipstick-17-i-always,/hourglass/makeup/lepper/leppestift/hourglass-confession-ultra-slim-lipstick-19-i-live-for,220,57,30
Lipstick,idun-minerals,/idun-minerals/makeup/lepper/leppestift/idun-minerals-creme-lipstick-sylvia,/idun-minerals/makeup/lepper/leppestift/idun-minerals-creme-lipstick-sylvia,144,44,82
Lipstick,idun-minerals,/idun-minerals/makeup/lepper/leppestift/idun-minerals-creme-lipstick-sylvia,/idun-minerals/makeup/lepper/leppestift/idun-minerals-creme-lipstick-alice,209,108,114
Lipstick,idun-minerals,/idun-minerals/makeup/lepper/leppestift/idun-minerals-creme-lipstick-sylvia,/idun-minerals/makeup/lepper/leppestift/idun-minerals-matte-lipstick-hjortron,211,134,110
Lipstick,idun-minerals,/idun-minerals/makeup/lepper/leppestift/idun-minerals-matte-lipstick-hjortron,/idun-minerals/makeup/lepper/leppestift/idun-minerals-matte-lipstick-bjornbar,147,65,77
Lipstick,idun-minerals,/idun-minerals/makeup/lepper/leppestift/idun-minerals-matte-lipstick-hjortron,/idun-minerals/makeup/lepper/leppestift/idun-minerals-matte-lipstick-jordgubb,159,42,60
Lipstick,idun-minerals,/idun-minerals/makeup/lepper/leppestift/idun-minerals-matte-lipstick-hjortron,/idun-minerals/makeup/lepper/leppestift/idun-minerals-matte-lipstick-jungfrubar,188,96,85
Lipstick,isadora,/isadora/makeup/lepper/leppestift/isadora-perfect-moisture-lipstick-crystal-rosemauve,/isadora/makeup/lepper/leppestift/isadora-perfect-moisture-lipstick-crystal-rosemauve,176,94,147
Lipstick,isadora,/isadora/makeup/lepper/leppestift/isadora-perfect-moisture-lipstick-crystal-rosemauve,/isadora/makeup/lepper/leppestift/isadora-perfect-moisture-lipstick-dusty-rose,181,103,107
Lipstick,isadora,/isadora/makeup/lepper/leppestift/isadora-perfect-moisture-lipstick-crystal-rosemauve,/isadora/makeup/lepper/leppestift/isadora-perfect-moisture-lipstick-pink-pompas,201,132,139
Lipstick,isadora,/isadora/makeup/lepper/leppestift/isadora-perfect-moisture-lipstick-crystal-rosemauve,/isadora/makeup/lepper/leppestift/isadora-perfect-moisture-lipstick-cranberry,132,62,63
Lipstick,isadora,/isadora/makeup/lepper/leppestift/isadora-perfect-moisture-lipstick-crystal-rosemauve,/isadora/makeup/lepper/leppestift/isadora-matte-lipstick-longwear-01-natural-nude,167,116,112
Lipstick,isadora,/isadora/makeup/lepper/leppestift/isadora-matte-lipstick-longwear-01-natural-nude,/isadora/makeup/lepper/leppestift/isadora-matte-lipstick-longwear-04-bare-pink,167,116,112
Lipstick,isadora,/isadora/makeup/lepper/leppestift/isadora-matte-lipstick-longwear-01-natural-nude,/isadora/makeup/lepper/leppestift/isadora-matte-lipstick-longwear-07-dreamy-rose,133,73,85
Lipstick,isadora,/isadora/makeup/lepper/leppestift/isadora-matte-lipstick-longwear-01-natural-nude,/isadora/makeup/lepper/leppestift/isadora-matte-lipstick-longwear-10-true-blossom,186,99,108
Lipstick,isadora,/isadora/makeup/lepper/leppestift/isadora-perfect-moisture-lipstick-refill-burnished-pink,/isadora/makeup/lepper/leppestift/isadora-perfect-moisture-lipstick-refill-burnished-pink,196,128,128
Lipstick,isadora,/isadora/makeup/lepper/leppestift/isadora-perfect-moisture-lipstick-refill-burnished-pink,/isadora/makeup/lepper/leppestift/isadora-perfect-moisture-lipstick-refill-precious-rose,205,94,115
Lipstick,isadora,/isadora/makeup/lepper/leppestift/isadora-perfect-moisture-lipstick-refill-burnished-pink,/isadora/makeup/lepper/leppestift/isadora-perfect-moisture-lipstick-refill-mocha-mauve,134,85,87
Lipstick,isadora,/isadora/makeup/lepper/leppestift/isadora-perfect-moisture-lipstick-refill-burnished-pink,/isadora/makeup/lepper/leppestift/isadora-perfect-moisture-lipstick-refill-chocolate-kiss,108,67,55
Lipstick,kvd,/kvd/makeup/lepper/leppestift/kvd-everlasting-hyperlight-liquid-lipstick-mini-queen-of-poisons,/kvd/makeup/lepper/leppestift/kvd-everlasting-hyperlight-liquid-lipstick-mini-queen-of-poisons,247,247,247
Lipstick,kvd,/kvd/makeup/lepper/leppestift/kvd-everlasting-hyperlight-liquid-lipstick-mini-queen-of-poisons,/kvd/makeup/lepper/leppestift/kvd-everlasting-hyperlight-liquid-lipstick-spiked-celosia,189,72,92
Lipstick,kvd,/kvd/makeup/lepper/leppestift/kvd-everlasting-hyperlight-liquid-lipstick-spiked-celosia,/kvd/makeup/lepper/leppestift/kvd-everlasting-hyperlight-liquid-lipstick-snake-willow,143,93,81
Lipstick,kvd,/kvd/makeup/lepper/leppestift/kvd-everlasting-hyperlight-liquid-lipstick-spiked-celosia,/kvd/makeup/lepper/leppestift/kvd-everlasting-hyperlight-liquid-lipstick-midnight-phlox,108,47,48
Lipstick,kvd,/kvd/makeup/lepper/leppestift/kvd-everlasting-hyperlight-liquid-lipstick-spiked-celosia,/kvd/makeup/lepper/leppestift/kvd-everlasting-hyperlight-liquid-lipstick-quicksand-rose,176,97,88
Lipstick,a-bruket,/la-bruket/makeup/lepper/leppestift/la-bruket-trio-classic-night-sos-325-wellbeing-lip-balm-trio,/la-bruket/makeup/lepper/leppestift/la-bruket-trio-classic-night-sos-325-wellbeing-lip-balm-trio,247,247,247
Lipstick,loreal-paris,/loreal-paris/makeup/lepper/leppestift/loreal-paris-color-riche-satin-lipstick-235-nude,/loreal-paris/makeup/lepper/leppestift/loreal-paris-color-riche-satin-lipstick-235-nude,216,135,140
Lipstick,loreal-paris,/loreal-paris/makeup/lepper/leppestift/loreal-paris-color-riche-satin-lipstick-235-nude,/loreal-paris/makeup/lepper/leppestift/loreal-paris-color-riche-satin-lipstick-110-made-in-paris,200,94,100
Lipstick,loreal-paris,/loreal-paris/makeup/lepper/leppestift/loreal-paris-color-riche-satin-lipstick-235-nude,/loreal-paris/makeup/lepper/leppestift/loreal-paris-color-riche-satin-lipstick-258-berry-blush,171,73,93
Lipstick,loreal-paris,/loreal-paris/makeup/lepper/leppestift/loreal-paris-color-riche-satin-lipstick-235-nude,/loreal-paris/makeup/lepper/leppestift/loreal-paris-color-riche-satin-lipstick-129-montmartre,210,117,139
Lipstick,loreal-paris,/loreal-paris/makeup/lepper/leppestift/loreal-paris-color-riche-satin-lipstick-235-nude,/loreal-paris/makeup/lepper/leppestift/loreal-paris-color-riche-lipstick-173-nu-impertinent,184,107,108
Lipstick,loreal-paris,/loreal-paris/makeup/lepper/leppestift/loreal-paris-color-riche-satin-lipstick-235-nude,/loreal-paris/makeup/lepper/leppestift/loreal-paris-glow-paradise-balm-in-lipstick-193-rose-mirage,217,101,116
Lipstick,loreal-paris,/loreal-paris/makeup/lepper/leppestift/loreal-paris-color-riche-satin-lipstick-235-nude,/loreal-paris/makeup/lepper/leppestift/loreal-paris-color-riche-intense-volume-matte-lipstick-601-worth-it,184,107,108
Lipstick,loreal-paris,/loreal-paris/makeup/lepper/leppestift/loreal-paris-color-riche-satin-lipstick-235-nude,/loreal-paris/makeup/lepper/leppestift/loreal-paris-color-riche-satin-nudes-lipstick-181-nu-intense,223,125,119
Lipstick,loreal-paris,/loreal-paris/makeup/lepper/leppestift/loreal-paris-infaillible-matte-resistance-420-le-rouge-paris,/loreal-paris/makeup/lepper/leppestift/loreal-paris-infaillible-matte-resistance-420-le-rouge-paris,247,247,247
Lipstick,loreal-paris,/loreal-paris/makeup/lepper/leppestift/loreal-paris-infaillible-matte-resistance-420-le-rouge-paris,/loreal-paris/makeup/lepper/leppestift/loreal-paris-infaillible-matte-resistance-115-snooze-your-alarm,247,247,247
Lipstick,loreal-paris,/loreal-paris/makeup/lepper/leppestift/loreal-paris-infaillible-matte-resistance-420-le-rouge-paris,/loreal-paris/makeup/lepper/leppestift/loreal-paris-infaillible-matte-resistance-150-lazy-sunday,247,247,247
Lipstick,loreal-paris,/loreal-paris/makeup/lepper/leppestift/loreal-paris-infaillible-matte-resistance-420-le-rouge-paris,/loreal-paris/makeup/lepper/leppestift/loreal-paris-infaillible-matte-resistance-105-breakfast-in-bed,247,247,247
Lipstick,loreal-paris,/loreal-paris/makeup/lepper/leppestift/loreal-paris-color-riche-intense-volume-matte-lipstick-601-worth-it,/loreal-paris/makeup/lepper/leppestift/loreal-paris-color-riche-intense-volume-matte-lipstick-570-worth-it-intense,138,72,70
